Cluster,Ms_count,Book_count
8590239694,2,2
120259186383,2,2
249108444696,2,2
231928423637,2,2
34359996938,2,2
120259086866,2,2
17180106513,59,50
77309801824,3,3
104133,32,23
128849296243,5,5
68719478987,14,12
146029230390,3,3
146029230397,2,2
106942,189,113
34359776291,3,3
34359776288,3,3
34359776290,3,3
34359776292,3,3
34359776287,2,2
34359776289,3,3
103079413539,2,2
5196,12,11
103079413540,2,2
103079413541,2,2
34360095177,2,2
17180021645,7,7
34360095172,3,2
34360071072,2,2
77309551474,4,4
103079565453,7,7
137439053438,6,6
39300,6,6
77309502052,2,2
154618984086,2,2
103079358127,2,2
103079358131,3,3
17180127030,4,4
111669199015,3,3
180388629406,2,2
25770166648,2,2
85899757108,2,2
17180150506,2,2
120259252803,2,2
8590067332,6,6
34359750060,3,3
137439239164,2,2
137439239167,4,4
85899400654,2,2
137439239162,2,2
60129769671,2,2
25770156141,7,7
60129769677,4,4
34359743794,2,2
8590334631,14,14
51539924959,3,3
34359743797,6,6
85899468585,2,2
68719729111,3,2
68719729112,2,2
403163,9,9
154060,3,3
206158533348,3,3
120259508982,3,3
60129915501,2,2
94489299101,2,2
309237944741,4,3
309238021510,2,2
103079413697,2,2
42949940599,2,2
103079413692,5,5
42949761835,5,5
103079413694,2,2
103079413695,2,2
25770118431,3,3
25770118430,2,2
85899490384,2,2
25769901470,7,7
85899490385,2,2
68719882122,2,2
206158483752,2,2
214748738502,3,3
180388880902,2,2
146029138909,3,3
231928608741,7,7
25770185797,3,3
25770185799,4,4
17180049517,6,6
17180049513,2,2
17180049515,16,12
17180049514,4,4
411754,3,3
17179963227,18,17
68719738581,5,5
25769861905,13,13
103079484859,8,8
103079484855,2,2
103079484854,3,3
25769861906,59,42
3161,12,9
21166,2,2
21164,4,4
91326,2,2
25979,2,2
91325,2,2
42949699171,2,2
77309569002,3,3
8590054000,38,33
311310,4,4
292057869748,2,2
311307,5,4
111669430627,4,4
180388847584,3,3
311311,2,2
323080,17,17
42950103184,2,2
42950103185,3,3
42950103183,3,3
215933,3,3
215934,11,10
51539665659,2,2
51539665663,2,2
51539665660,3,3
51539665661,3,3
51539665664,2,2
224477,13,13
60129805592,4,4
68719508840,3,3
214748395607,3,3
17180299383,2,2
51539967951,8,7
25769883570,5,5
8589974677,6,6
25769883572,6,6
25769883566,4,4
8589974673,7,7
60129836899,2,2
34359795848,4,4
42950031525,3,3
42950031514,4,4
17180018146,3,3
42950031524,3,3
42950031521,3,3
42950031522,3,3
97541,9,8
42949775149,2,2
25770115438,9,5
42950031526,3,3
42950031527,3,3
42950031513,2,2
134857,6,4
42950031519,2,2
8590204868,5,5
8590204869,3,3
8590204866,7,7
206158813106,2,2
133339,32,25
257698450777,3,3
133345,3,3
34360076945,2,2
42949675867,2,2
17180169398,2,2
17180298668,18,17
42949675869,2,2
8590164340,5,5
8589990681,3,2
8589990684,4,3
188978724795,2,2
188978724798,2,2
8590284804,25,23
42950100263,7,7
25770212427,15,14
68719622424,2,2
42949957325,6,6
51539731478,15,14
34359971358,2,2
94489417399,2,2
197568891556,2,2
111669487178,2,2
264966,3,3
180388628178,2,2
17180055949,3,3
180443,3,3
72923,144,48
303736,3,3
163208853489,2,2
223338338112,2,2
128849126153,2,2
146029017024,4,4
223338307390,3,3
223338493656,2,2
163208895098,2,2
231928396654,2,2
146029236652,2,2
103079485028,7,6
103079485019,5,5
103079485013,3,3
25769885637,3,3
274877941670,2,2
77309816144,2,2
355408,12,10
355404,3,3
355406,2,2
355409,2,2
355412,3,3
355405,2,2
355410,2,2
355407,2,2
355403,3,3
188978777675,2,2
188978777673,2,2
180388678598,2,2
111669514044,2,2
206158648177,2,2
60129725847,3,3
94489560265,2,2
51539637448,2,2
60129553595,2,2
25770048681,3,3
21343,3,3
21342,2,2
68719686970,4,3
42950105749,2,2
68719686968,3,2
8590198801,6,5
68719498115,2,2
68719498116,8,7
51539777534,3,3
68719498117,2,2
208689,5,5
251048,4,4
251047,2,2
251046,2,2
163209006783,2,2
154619038864,2,2
25770138687,2,2
66775,10,10
25769940620,3,3
96698,18,15
68719559767,3,3
292058119743,2,2
42949963431,2,2
77309468386,2,2
77309726860,2,2
8589959196,6,6
8590186928,11,11
231928645516,2,2
8590366321,24,20
180388653728,2,2
8590150382,10,10
120259442433,7,6
94489711712,2,2
60129695731,2,2
42949925091,2,2
42949788999,15,10
42949925094,2,2
8590358684,2,2
42949894832,2,2
68719642386,2,2
137439184875,2,2
51539887472,3,3
42950070522,13,11
8590239765,2,2
51539774092,4,4
51539774090,4,4
171798712777,2,2
51539774091,3,3
77309444744,2,2
77309444746,3,3
206158556973,2,2
77309444747,3,3
25769830957,16,16
197568668455,2,2
206158556976,3,3
17180250618,6,5
25770187050,3,3
154619129990,2,2
25769909122,5,5
25769909124,8,8
8590263004,52,39
51539970714,7,7
25769891674,3,3
146028982088,2,2
146028982093,2,2
146028982091,2,2
146028982089,4,4
8590104895,4,4
146028982087,2,2
146028982094,5,5
137439088935,2,2
300647808002,2,2
94489588650,2,2
120259358331,2,2
85899540599,4,4
197568591203,3,3
146029203189,2,2
8590219862,9,8
146029203183,4,4
103079387473,6,5
103079580848,7,6
180388977042,3,3
68719490703,7,7
217404,2,2
25770033288,5,5
180388977047,2,2
217400,9,7
85899366639,2,2
265496,3,3
85899366641,2,2
103079485323,2,2
44765,2,2
270555,2,2
111669192427,2,2
17179930636,2,2
270550,6,6
34360145349,2,2
94489659065,3,3
270549,3,3
188978915727,2,2
34359838788,2,2
197568740464,2,2
8590258540,2,2
8590258542,3,3
8590258538,3,3
8590258541,3,3
8590258539,3,3
8590258536,2,2
8590258537,2,2
8590258543,4,4
171799086606,3,3
171799086600,2,2
111669202741,2,2
171799086605,2,2
68719551402,2,2
68719551404,3,3
68719551405,3,3
68719551407,5,4
34359913559,2,2
17179925444,17,15
68719551403,2,2
353752,2,2
393020,46,26
120259147608,6,6
68719842459,2,2
382954,16,15
17180189289,7,7
120259458755,4,4
120259458747,3,3
34738,14,14
17179915894,3,3
266288208784,2,2
8590107260,18,13
128849034444,2,2
60129545329,3,3
60129545327,2,2
60129545330,5,5
77309775892,4,4
137439239789,2,2
111669322466,7,7
137439239786,4,4
137439239788,2,2
137439239790,3,3
111669322469,8,7
30537,14,9
188978671342,4,4
188978671344,2,2
137439118375,5,5
34359894297,7,6
128849259224,2,2
42949731249,5,5
146028946286,2,2
34360100099,8,7
146028946287,2,2
85899680557,2,2
120259479139,2,2
283468144496,2,2
85899680560,5,5
77309413149,4,4
188978793435,4,4
146029186017,2,2
77309413151,6,6
85899420243,2,2
17180195774,4,4
85899420245,2,2
85899420242,2,2
85899420244,3,3
79208,193,34
128849456707,3,3
128849456708,4,4
128849456705,2,2
128849456706,3,3
25769983678,3,3
17180163937,5,5
51539933657,2,2
51539933654,2,2
51539933653,2,2
120259421416,6,5
154619150775,2,2
163208778449,2,2
42949810290,11,9
42949810287,3,3
137439062484,3,3
42949810286,2,2
168690,14,12
77309556484,3,3
214748368776,2,2
97184,18,14
58454,31,30
8590324876,74,43
120259456710,2,2
120259389985,3,3
68719539199,3,3
85899461166,5,5
94489302458,2,2
120259456715,6,6
85899659662,10,9
94489302459,7,7
128849393290,2,2
266288313605,3,3
128849083286,2,2
8590079233,7,7
85899376334,3,3
25770005545,4,4
211392,46,37
266288075534,2,2
154619146401,3,3
77309487525,3,3
266288083625,2,2
42949900456,4,4
77309487523,3,3
77309487520,2,2
17179914116,13,8
137439317785,4,4
25770037821,7,6
111669423725,5,5
137439317783,3,3
223338557001,2,2
51539860185,6,5
180388944992,2,2
42949909415,7,7
163208990094,2,2
283468205807,2,2
257698111341,2,2
77309560909,2,2
266288295100,2,2
214748431620,2,2
17180091412,4,4
17180091415,6,6
8590164316,45,39
120259228443,2,2
60129598065,12,11
120259228444,4,4
240518349582,2,2
42949782276,2,2
85899690339,2,2
25770197149,2,2
42949782273,3,3
94489301249,2,2
25770235446,2,2
17180195035,2,2
25770235450,4,4
25770235448,10,10
25770235449,2,2
94489453673,3,3
94489356707,3,3
94489356703,4,4
137438974614,2,2
111669582577,2,2
17180148203,2,2
25769883340,5,5
180389016781,4,4
68719703557,5,5
68719514742,3,3
51539955885,10,8
257698415727,2,2
154618841519,2,2
240518414500,5,5
77309429581,2,2
249108358376,2,2
17180276052,3,3
34359884563,2,2
34360131152,2,2
422331,12,9
68719856374,3,3
94998,42,36
68719856375,3,3
68719856372,9,7
68719856371,2,2
373975,3,3
373973,3,3
373976,2,2
373972,3,3
373974,2,2
42949970420,7,7
51539987402,2,2
51539987406,2,2
51539987405,2,2
51539987403,2,2
60129877404,2,2
240518452309,3,3
317827583259,2,2
51539776033,2,2
25770015845,3,3
317827583258,2,2
231928415336,2,2
231928415335,2,2
136348,9,6
136350,10,7
103079622868,5,4
128849130780,2,2
103079512548,3,3
26908,2,2
103079512549,2,2
68719583171,2,2
180388969259,2,2
180388969258,2,2
77309791267,4,4
8589987828,2,2
94489723772,2,2
85899688049,4,4
163209089015,2,2
34359795058,6,6
34359795059,2,2
34359795060,5,5
34359795054,2,2
34359795056,2,2
128849181683,3,3
128849181686,4,3
128849181684,2,2
135956,25,21
42949765945,2,2
42949765946,2,2
8590307638,6,6
42950027490,21,18
180388790407,2,2
180388790411,2,2
180388790410,3,3
103079530202,6,5
163208904593,2,2
383143,14,10
85899396149,3,3
171798871983,2,2
77309608061,3,3
17179905684,2,2
77309608060,2,2
77309608064,5,5
77309608066,4,4
77309608062,2,2
42949988500,13,10
60129770461,2,2
60129770466,2,2
60129770465,2,2
60129770464,3,3
266288259113,2,2
326480,7,7
326476,7,7
326417839764,2,2
326477,7,7
111669257207,6,6
326472,7,7
317827663485,3,3
326417543727,3,3
326481,7,7
42949837225,2,2
42949837232,3,3
314169,3,3
42949837224,3,3
314178,10,10
42949837243,2,2
8590344289,7,7
314175,16,16
8590193888,14,13
42949837236,5,5
42949837226,3,3
42949837227,2,2
60129922590,2,2
146029213665,2,2
17180141246,3,3
223338716798,2,2
8590035584,3,3
51540035486,2,2
326417708888,2,2
206158493042,2,2
51540005513,2,2
51540005514,3,3
8590059008,16,14
51540005517,3,3
68719753267,8,8
300647769028,2,2
51539996914,2,2
292057779815,2,2
300647769030,2,2
51539738472,2,2
51539738473,3,3
42949805151,5,5
17180233715,4,4
42949805150,3,3
17180233716,13,13
42950032460,2,2
42949805153,4,4
128849076040,2,2
34359891920,4,4
128849076048,2,2
77309593286,2,2
85899684206,5,5
8589995077,4,4
111669335760,3,3
8590356391,4,4
111669335759,2,2
17180269185,22,20
94489371623,3,3
94489371628,3,3
94489371633,4,4
120259485379,3,3
94489371624,4,4
8590329506,4,4
260472,25,25
8590013622,5,5
51539648282,2,2
51539906814,3,3
8590079140,23,23
379259,2,2
379261,3,3
379265,11,11
379260,3,3
17180226126,3,3
146029318570,2,2
17180190630,4,4
103079574440,5,5
337489,6,5
103079574439,5,5
34359998442,3,3
103079355498,10,10
27249,253,58
274878319513,2,2
77309494383,3,3
77309494377,2,2
283467950994,2,2
68719722830,9,7
60129608697,3,3
231928540988,2,2
249108147977,2,2
77309494384,3,3
42949927398,5,5
34359900625,4,4
42949997641,10,9
214748705843,5,5
94489601152,4,4
154618907493,3,3
111669171667,4,4
94489419916,4,4
94489696500,2,2
269958,2,2
94489696505,4,4
282588,2,2
266288367451,2,2
60129585607,2,2
128849169745,2,2
17180050322,2,2
68655,19,14
77309764356,6,6
51539728280,7,6
25770132123,3,3
17180050308,4,4
154619260852,3,3
111669348113,3,3
137439359414,2,2
8590100554,17,17
154619041032,2,2
6218,42,40
188978937130,2,2
6215,3,3
51539884671,3,3
51539884673,2,2
77309608396,2,2
77309608397,2,2
34359944771,2,2
77309608388,2,2
34359944770,11,11
77309608391,2,2
77309608389,5,5
25769967247,2,2
300647769212,2,2
8590374756,12,11
300647769213,2,2
42950045300,6,6
25770122801,3,3
60129841107,4,4
60129841111,3,3
223338356588,2,2
77309550623,9,7
128849215524,6,5
223338356587,3,3
206158576179,2,2
146028892157,2,2
8590337197,3,3
163209002372,3,3
60129587469,4,4
284449,8,7
17180036372,4,4
70636,3,3
197568574123,2,2
171798712070,4,4
188978644786,2,2
228496,23,16
197568574122,4,4
197568574126,2,2
197568574127,2,2
8590337185,4,4
231928255869,2,2
120259349095,5,5
17179914530,4,4
137439152496,2,2
17180305557,26,11
34359862243,2,2
68719655553,2,2
68719655556,10,10
206158528875,5,5
60129806752,6,4
85899514953,2,2
163209014651,2,2
197568897426,2,2
146029227670,2,2
60129560181,11,10
163208779183,2,2
103079633687,2,2
85899660491,3,3
25770124108,4,4
25770124107,6,6
25770124106,7,7
371277,13,10
410287,2,2
410288,3,3
410291,11,10
410298,2,2
410299,2,2
351720,27,17
410293,4,4
410296,7,5
410290,2,2
17179953849,8,6
34359803808,3,3
34360086130,4,4
17179953853,17,14
60129771030,5,4
17179953859,13,11
17179877850,3,3
326417670322,2,2
103079395515,2,2
8590045399,4,4
60129710204,2,2
68719605697,3,3
77309817238,3,3
17180239393,2,2
68719605694,3,3
231928397544,2,2
51539992436,5,5
8590312070,3,3
171798785461,2,2
14975,19,16
51539992433,2,2
51539747421,2,2
111669418710,2,2
223338339316,3,3
110232,25,19
60129948117,2,2
60129679548,6,6
257698291997,2,2
85899544079,3,2
68719501021,3,2
85899544078,3,2
78102,7,6
85899544081,4,3
231928576355,2,2
17180051167,3,3
154618823916,5,5
171798957087,2,2
401804,3,3
171798957085,5,5
154618823915,3,3
401800,2,2
51539684842,2,2
51539684839,3,3
51539684844,2,2
51539684838,2,2
51539684841,8,8
51539684846,3,3
51539684840,5,5
51539684843,2,2
51539684845,7,7
17179883836,5,5
233884,147,103
252129,2,2
252130,2,2
252131,2,2
252126,2,2
42949848560,6,6
17180019137,10,10
128849130205,2,2
85899774082,2,2
60129624755,2,2
128849076390,2,2
8590357303,2,2
94489593346,6,6
85899773172,4,4
34360010141,6,6
231928634908,2,2
292057804725,2,2
154618910694,5,5
8590185319,4,4
111669384265,5,5
8590031510,24,20
17180068928,4,4
51539936796,8,8
206158434010,2,2
206158433999,2,2
111669477935,3,3
51539936793,5,5
206158434006,2,2
42949908748,2,2
8590039431,7,7
42949908750,3,3
42949908749,2,2
25770005001,2,2
412140,15,9
25770004996,5,5
25770004994,3,3
25770004995,5,5
225501,7,7
412136,21,17
25770004993,2,2
17180141555,3,3
17180141558,4,4
128849345681,4,4
309237787765,2,2
111669561510,3,3
249108126974,3,3
231928567180,3,3
154619245843,2,2
164214,2,2
180388777919,2,2
197568751948,2,2
410452,2,2
410450,2,2
410451,2,2
51539921860,6,5
66703,98,55
34360079334,3,3
34360079333,2,2
17180180865,2,2
68719623214,2,2
17180180866,3,3
68719623211,2,2
17180180870,6,6
34360053344,2,2
417900,5,5
171799035155,2,2
94489674963,2,2
120310,5,4
265533,130,32
77309700165,3,3
42949796575,2,2
17180296171,2,2
274878012490,2,2
300647953754,2,2
326417530397,2,2
134004,23,19
34360126873,9,8
171798891151,2,2
8590080728,2,2
171798891147,2,2
17180273531,2,2
17180261095,9,8
25770183284,2,2
68719659172,2,2
20803,2,2
42949866210,3,3
163209100062,2,2
85899481986,2,2
68719695451,2,2
68719695454,2,2
8590148185,2,2
68719695450,3,3
68719695452,2,2
217895,46,37
25770042643,2,2
351434,4,3
257698243482,2,2
60129877259,2,2
128849044328,5,5
42949855814,9,9
300648127280,2,2
111669516732,7,7
180388685566,5,5
94489341898,3,3
137439016237,3,3
137439016234,2,2
25770093085,2,2
21250,71,48
223338356864,2,2
257698195755,3,3
77309433149,2,2
77309433154,3,3
77309433156,3,3
77309433155,3,3
77309433150,2,2
77309433152,3,3
34359861663,2,2
77309433153,4,4
8590206020,2,2
68719509155,2,2
137439205128,2,2
103079342947,2,2
137439205126,3,3
103079342951,6,6
137439205125,2,2
120259307261,3,3
120259374123,2,2
120259374115,5,4
120259374116,2,2
111669419597,2,2
42950018556,4,4
94489697614,3,3
68719764437,3,3
52267,13,8
52271,94,22
120259257477,6,6
240518529923,2,2
103079589186,2,2
146029260873,2,2
8590193533,7,5
33112,128,56
252839,27,18
206158469183,2,2
17180017974,6,6
206158469191,2,2
34359770276,12,12
17180017969,6,6
120259338251,2,2
120259338249,2,2
94158,6,6
42950111567,5,5
152629,11,11
42949955484,8,8
94161,4,4
85899456380,2,2
128849372023,2,2
42950017510,2,2
68719869070,2,2
68719686453,2,2
197568787459,2,2
128849334098,2,2
197568787461,2,2
103079572074,2,2
103079572076,3,3
223338702025,2,2
34360038870,2,2
8590183870,34,31
188978672410,2,2
17179966254,2,2
146029126906,3,3
154618985889,2,2
154618985892,2,2
137439293752,2,2
154618985893,2,2
128849148859,2,2
60129824354,2,2
34359935868,2,2
34359865357,9,8
240518315758,3,3
240518315760,2,2
223338348122,3,3
21198,126,88
34359946345,3,3
85899542657,2,2
17180025840,46,43
77309439170,4,4
206158634823,3,3
60129753968,15,15
25770218842,2,2
321073,4,4
8590187472,6,6
8590187473,3,3
42950004944,4,4
154618898942,3,3
42950004943,3,3
355665,23,22
34359788835,3,3
355658,8,8
137439299633,3,3
42949942234,3,3
128255,4,4
128257,2,2
128256,5,5
128254,2,2
17180136429,6,6
249108451799,2,2
33767,9,9
266288308864,2,2
283468126446,2,2
25769844722,2,2
60129632019,2,2
60129632024,8,8
76607,196,168
25769844725,5,5
60129632027,4,4
60129632025,2,2
60129632016,2,2
54022,17,13
8589976438,7,7
8589976446,2,2
309237969394,2,2
257698438755,2,2
51539788897,4,4
25770119699,5,4
292057906090,2,2
42949711655,2,2
17180209410,5,5
36617,4,4
60129688620,2,2
42949864332,6,5
94489294813,2,2
60129754772,4,4
120259320439,4,4
120259320438,2,2
77309592328,3,3
188978565664,2,2
154619242974,2,2
111669277383,4,4
146028911144,9,9
146028911147,8,8
137439094310,2,2
154618929764,4,4
325055,4,4
339715,7,7
34360098596,11,11
34360098591,14,14
322169,14,14
68719695649,5,5
34360098600,14,14
322164,12,12
257698422765,2,2
326417536797,2,2
128849395777,3,3
42950081097,5,4
42950081095,2,2
128849395776,3,2
8590016316,5,5
128849395778,2,2
128849395779,2,2
12233,18,15
85899615577,2,2
85899615578,2,2
34360114958,2,2
34360114952,2,2
34360114951,2,2
8590078194,33,28
8590367387,4,4
412503,15,14
8590367390,4,4
8590367393,4,4
8590367391,2,2
8590367388,2,2
42950099694,3,3
8589938208,7,7
103079504268,2,2
94489529370,2,2
257698325935,2,2
8590147010,2,2
154619121718,2,2
214748404709,2,2
8589964759,4,4
137439364920,2,2
188978796078,2,2
77309769392,4,4
77309769396,3,3
163208947040,2,2
171798953378,2,2
300647928190,2,2
146029239402,2,2
51539850782,2,2
137439258482,2,2
137439258485,3,3
137439258479,2,2
8590172432,41,34
51539898989,3,3
25770073836,4,4
371994,13,11
25770081673,3,3
34360134722,4,3
77309671034,4,4
68719737556,6,6
8590253870,8,8
128849219029,2,2
329642,9,7
256313,35,31
17180183268,4,4
120259124895,3,3
128849219030,2,2
111669545264,4,4
171366,9,9
137439153878,3,3
137439153875,2,2
137439153876,3,3
128849167951,3,3
137439189768,2,2
111669366940,2,2
17180244084,3,3
17180244083,2,2
17180244085,6,6
17180244082,2,2
34183,15,13
60129621988,3,3
68719769061,3,3
25769956664,22,18
25769970434,2,2
180388974038,2,2
17179929538,3,3
77309820731,2,2
42949678465,3,3
206158530371,2,2
214748732319,6,6
231928345917,2,2
103079358587,2,2
197568878628,3,3
214748732320,2,2
25770202138,4,4
146028965479,2,2
40991,3,3
146028965477,2,2
8589941250,50,42
94489289725,5,5
146028965482,2,2
146028965483,2,2
94489311522,3,3
315826,2,2
8590194453,4,3
94489311517,3,3
223338382984,2,2
171798945739,2,2
8590194456,4,4
177922,2,2
137439293799,3,3
137439293801,4,4
137439293800,2,2
17180172363,9,8
17180291320,2,2
103079441259,3,3
111669438651,3,3
111669438652,5,5
29237,157,80
34359803812,7,7
42949907564,6,6
223338629842,2,2
283468235516,2,2
25770219176,2,2
25770219177,3,3
25770219178,2,2
25769934791,2,2
25769934792,3,3
275608,4,3
416130,8,8
214748436258,2,2
214748436261,3,3
103079334696,2,2
17180097185,2,2
77309743650,8,7
266288410049,2,2
17180109773,12,10
25769819188,21,20
300647821306,2,2
34360095168,10,8
77309743637,5,4
8590344120,5,5
8590344115,6,5
68719588226,4,4
8590138086,7,7
223338468115,3,3
17180218715,6,5
188978791783,2,2
175274,3,3
128849289919,2,2
60129821334,2,2
60129821336,5,5
128849289915,2,2
68719851083,2,2
154618915954,2,2
154618915959,2,2
154618915962,2,2
8589958158,8,8
8589958157,2,2
8589958154,3,3
85899743422,6,6
60129634860,5,5
111669493027,2,2
25770018738,2,2
111669493026,3,3
188978831063,2,2
17180089246,4,4
8590328231,5,5
111669263282,3,3
120259288205,2,2
85899426928,2,2
42950098855,3,3
85899495114,2,2
171798999999,3,3
60129784510,2,2
85899495128,10,9
85899495113,7,7
85899426926,2,2
197568880483,2,2
180388699863,3,3
25770248295,4,3
8589937727,12,12
146029115945,3,3
309237986401,2,2
137439208619,3,3
309237707680,2,2
137439208618,2,2
188978955187,2,2
120259339033,3,3
231928434640,2,2
231928434638,2,2
51540019863,4,3
85899764252,2,2
17180020640,6,6
120259168777,4,4
94489563536,3,3
154619199685,3,3
103079478749,2,2
111669527768,3,2
94489464684,4,3
42949827903,2,2
111669527772,2,2
94489464682,2,2
111669527770,2,2
68719786288,2,2
68211,5,5
382935,27,26
17180092465,6,6
111669534530,3,3
51539962077,5,5
154619165711,2,2
257698226977,4,4
137439282102,2,2
94489584375,6,6
206158839170,2,2
111669161060,2,2
154619072685,2,2
146029248502,2,2
94489584374,5,5
94489584369,2,2
8590125852,24,21
51539756636,2,2
51539649320,3,3
