,id,date,book
1410,Sham19Y0017874,741,0741IbnAhmadGharnatiKalbi.TaqribWusul
1411,Sham19Y0017878,902,0902Sakhawi.AjwibaMurdiyya
1412,Sham19Y0017879,510,0510CawtabiSuhari.Ibana
1413,Sham19Y0017881,786,0786IbnMuhammadBabarti.SharhMukhtasarIbnHajib
1414,Sham19Y0017882,489,0489IbnMuhammadSamcani.Istilam
1415,Sham19Y0017883,403,0403AbuBakrBaqillani.TaqribWaIrshad
1416,Sham19Y0017885,510,0510IbnMascudBaghawi.TahdhibFiqhShafici
1417,Sham19Y0017903,581,0581IbnKharratIshbili.AhkamWusta
1418,Sham19Y0017904,725,0725Anonymous.DiwanHudhaliyyin
1419,Sham19Y0017905,606,0606IbnAthirMajdDin.Badic
1420,Sham19Y0017908,902,0902Sakhawi.Intihad
1421,Sham19Y0017916,761,0761JamalDinIbnHisham.TakhlisShawahid
1422,Sham19Y0018098,728,0728IbnTaymiyya.CaqidaWasitiyya
1423,Sham19Y0018100,702,0702IbnDaqiqCidQushayri.SharhIlmamBiAhadith
1424,Sham19Y0018103,831,0831ShamsDinBirmawi.Lamic
1425,Sham19Y0018106,926,0926ZakariyyaAnsari.MinhatBari
1426,Sham19Y0018115,686,0686IbnNazim.SharhAlfiyya
1427,Sham19Y0018116,463,0463IbnCabdBarr.IkhtilafMalikWaAshabihi
1428,Sham19Y0018144,316,0316IbnIshaqIsfaraini.Musnad
1429,Sham19Y0018146,673,0673IbnBuzayza.RawdatMustabin
1430,Sham19Y0018147,736,0736IbnDawadari.KanzDurar
1431,Sham19Y0018159,751,0751IbnQayyimJawziyya.TuruqHukmiyya
1432,Sham19Y0018169,751,0751IbnQayyimJawziyya.Furusiyya
1433,Sham19Y0018176,911,0911Suyuti.Tawshih
1434,Sham19Y0018192,804,0804IbnMulaqqin.Ashbah
1435,Sham19Y0018194,489,0489Waqqashi.TacliqCalaMuwatta
1436,Sham19Y0018197,276,0276IbnQutaybaDinawari.IslahGhalat
1437,Sham19Y0018252,335,0335IbnAhmadTabari.AdabQadi
1438,Sham19Y0018254,650,0650IbnMuhammadRadiDinSaghani.Takmila
1439,Sham19Y0018257,360,0360HamzaIsfahani.Tanbih
1440,Sham19Y0018259,792,0792SadrDinIbnAbiCizzAdhraci.Tanbih
1441,Sham19Y0018260,386,0386IbnAbiZaydQayrawani.JamicFiSunan
1442,Sham19Y0018261,333,0333IbnLabbad.RaddCalaShafici
1443,Sham19Y0018262,567,0567IbnKhashshabBaghdadi.Murtajal
1444,Sham19Y0018264,189,0189MuhammadShaybani.MakharijFiHiyal
1445,Sham19Y0018265,377,0377IbnAhmadFarisi.MasailHalabiyyat
1446,Sham19Y0018267,377,0377IbnAhmadFarisi.MasailCaskariyyat
1447,Sham19Y0018272,1070,1070MuhammadKibrit.SirajMunir
1448,Sham19Y0018273,639,0639IbnKhabbaz.TawjihLamc
1449,Sham19Y0018274,874,0874IbnImamKamiliyya.TaysirWusul
1450,Sham19Y0018275,521,0521IbnMuhammadBatalyawsi.RasailFiLugha
1451,Sham19Y0018276,449,0449AbuCalaMacarri.RisalatMalaika
1452,Sham19Y0018277,681,0681IbnIyyazNahwi.SharhTacrif
1453,Sham19Y0018278,469,0469IbnBabshadh.SharhMuqaddima
1454,Sham19Y0018279,995,0995AhmadManjur.SharhManhajMuntakhab
1455,Sham19Y0018280,972,0972IbnAhmadFakihi.SharhKitabHududFiNahw
1456,Sham19Y0018281,715,0715SafiHindi.Faiq
1457,Sham19Y0018282,384,0384AbuHasanRummani.SharhKitabSibawayh
1458,Sham19Y0018283,368,0368Sirafi.FawaitKitabSibawayh
1459,Sham19Y0018285,513,0513AbuWafaIbnCaqil.Funun
1460,Sham19Y0018287,350,0350MuhammadIbnHasanJawhari.NawadirFuqaha
1461,Sham19Y0018315,911,0911Suyuti.ZiyadatCalaMawducat
1462,Sham19Y0018318,751,0751IbnQayyimJawziyya.KalamCalaMasalatSamac
1463,Sham19Y0018328,728,0728IbnTaymiyya.Istighatha
1464,Sham19Y0018337,751,0751IbnQayyimJawziyya.TibyanFiAqsamQuran
1465,Sham19Y0018353,1097,1097IbnQaid.Hashiya
1466,Sham19Y0018493,871,0871MuhammadCuqbani.TuhfatNazir
1467,Sham19Y0018562,616,0616IbnSunaynaSamarri.Furuq
1468,Sham19Y0018567,403,0403AbuCabdAllahHalimi.MinhajFiShucabIman
1469,Sham19Y0018568,716,0716NajmDinTufi.Tacyin
1470,Sham19Y0018569,661,0661Turibishti.Muyassar
1471,Sham19Y0018570,694,0694MuzaffarDinIbnSacati.BadicNizam
1472,Sham19Y0018606,386,0386IbnAbiZaydQayrawani.DhabbCanMadhhabImamMalik
1473,Sham19Y0018607,451,0451IbnYunusSiqilli.JamicLiMasailMudawwana
1474,Sham19Y0018608,499,0499IbnSimnani.RawdatQudat
1475,Sham19Y0018609,422,0422QadiCabdWahhabThaclabi.SharhRisala
1476,Sham19Y0018610,756,0756TaqiDinSubki.QadaArab
1477,Sham19Y0018611,852,0852IbnHajarCasqalani.MuwafaqatKhubrKhabar
1478,Sham19Y0018612,751,0751IbnQayyimJawziyya.IghathatLahfan
1479,Sham19Y0018632,751,0751IbnQayyimJawziyya.IjtimacJuyush
1480,Sham19Y0019065,816,0816IbnHajji.Tarikh
1481,Sham19Y0019188,682,0682CabdRahmanIbnQudama.SharhKabir
1482,Sham19Y0019199,1067,1067HajjiKhalifa.SullamWusul
1483,Sham19Y0019228,885,0885IbnSulaymanCalaDinMardawi.Insaf
1484,Sham19Y0019230,805,0805SirajDinBulqini.TadribFiFiqhShafici
1485,Sham19Y0019235,682,0682SirajDinAzmawi.Tahsil
1486,Sham19Y0019236,950,0950ShaykhZadah.SharhQawacidIcrab
1487,Sham19Y0019237,540,0540IbnAhmadCalaDinSamarqandi.MizanUsul
1488,Sham19Y0020561,804,0804IbnMulaqqin.CujalatMuhtaj
1489,Sham19Y0020562,790,0790IbnMusaGharnatiShatibi.SharhAlfiyyatIbnMalik
1490,Sham19Y0020578,864,0864RadiDinGhazzi.BahjatNazirin
1491,Sham19Y0020583,708,0708IbnIbrahimBaqquri.TartibFuruq
1492,Sham19Y0020587,728,0728IbnTaymiyya.Iman
1493,Sham19Y0020588,914,0914IbnYahyaWansharisi.CuddatBuruq
1494,Sham19Y0020589,1033,1033MarciKarmi.GhayatMuntaha
1495,Sham19Y0020590,926,0926ZakariyyaAnsari.FathCallam
1496,Sham19Y0020591,1138,1138IbnCabdHadiNurDinSindi.FathWadud
1497,Sham19Y0020594,776,0776JamalDinSurramarri.KhasaisSayyidCalamin
1498,Sham19Y0020638,581,0581IbnKharratIshbili.JamcBaynSahihayn
1499,Sham19Y0020643,1346,1346CabdQadirBadran.Jawahir
1500,Sham19Y0020647,744,0744IbnCabdHadi.MajmucRasail
1501,Sham19Y0020699,695,0695AbuBarakatIbnMunajja.MumticFiSharhMuqnic
1502,Sham19Y0020761,762,0762MughultayIbnQilij.Inaba
1503,Sham19Y0020762,710,0710IbnAydamurMustacsimi.DurrFarid
1504,Sham19Y0020763,450,0450AbuFadlDimashqi.FuruqFiqhiyya
1505,Sham19Y0020859,1450,1450IbrahimNahhas.JamicIbnHanbalCulumHadith
1506,Sham19Y0020860,684,0684ShihabDinQarafi.CiqdManzum
1507,Sham19Y0020861,852,0852IbnHajarCasqalani.MajmacMuassis
1508,Sham19Y0020866,1450,1450IbrahimNahhas.JamicIbnHanbalSharhAhadith
1509,Sham19Y0020868,1450,1450IbrahimNahhas.JamicIbnHanbalCilalHadith
1510,Sham19Y0020869,1450,1450KhalidRibat.JamicIbnHanbalTafsir
1511,Sham19Y0020878,1450,1450KhalidRibat.JamicIbnHanbalFiqh
1512,Sham19Y0020879,1450,1450KhalidRibat.JamicIbnHanbalCaqida
1513,Sham19Y0020881,1450,1450KhalidRibat.JamicIbnHanbalRijal
1514,Sham19Y0020882,1450,1450KhalidRibat.JamicIbnHanbalAdabWaZuhd
1515,Sham19Y0020891,743,0743SharafDinTibi.FutuhGhayb
1516,Sham19Y0020892,1235,1235IbnIbrahimShinqiti.NashrBunud
1517,Sham19Y0020937,436,0436SharifMurtada.Amali
1518,Sham19Y0020944,656,0656IbnCabdQawiMundhiri.MukhtasarSunanAbiDawud
1519,Sham19Y0020949,356,0356AbuCaliQali.MaqsurWaMamdud
1520,Sham19Y0020961,377,0377IbnAhmadFarisi.IdahCadudi
1521,Sham19Y0020966,338,0338AbuJacfarNahhas.QatcWaItinaf
1522,Sham19Y0020970,1145,1145SajaqliZadehMarcashi.TartibCulum
1523,Sham19Y0020973,577,0577IbnHishamLakhmi.SharhFasih
1524,Sham19Y0020983,474,0474IbnKhalafBaji.IsharaFiUsulFiqh
1525,Sham19Y0020985,827,0827BadrDinDamaminiMakhzumi.TacliqFaraid
1526,Sham19Y0020986,335,0335IbnWahbKatib.BurhanFiWujuhBayan
1527,Sham19Y0020989,832,0832AbuTayyibFasi.CiqdThamin
1528,Sham19Y0020990,654,0654IbnShaccarMawsili.Qalaid
1529,Sham19Y0021525,643,0643IbnSalahShahrazuri.SharhMushkilWajiz
1530,Sham19Y0022797,458,0458Bayhaqi.ManaqibShafici
1531,Sham19Y0022884,783,0783IbnMajidMaqdisi.Muqarrar
1532,Sham19Y0023618,873,0873AbuZaydThacalibi.JawahirHisan
1533,Sham19Y0023625,1057,1057IbnCallan.FutuhatRabbaniyya
1534,Sham19Y0026094,510,0510AbuKhattabKalwadhani.Hidaya
1535,Sham19Y0026183,370,0370IbnBishrAmidi.Muwazana
1536,Sham19Y0027098,425,0425Anonymous.FawaidIbnSaltWaAbiAhmadFaradi
1537,Sham19Y0029555,332,0332IbnWalladTamimi.Intisar
1538,Sham19Y0029560,947,0947BamakhramaHimyari.QiladatNahr
1539,Sham19Y0029574,795,0795IbnRajabHanbali.RawaicTafsirFatiha
1540,Sham19Y0029575,672,0672IbnMalikJayyaniTai.MacaniAbniyatAsma
1541,Sham19Y0029600,1069,1069ShihabDinKhafaji.SharhDurratGhawwas
1542,Sham19Y0029601,582,0582IbnBarri.HawashiCalaDurratGhawass
1543,Sham19Y0029604,540,0540AbuMansurJawaliqi.TakmilaCalaDurratGhawass
1544,Sham19Y0029805,799,0799IbnShaykha.Ahadith
1545,Sham19Y0030388BK1,461,0461AbuHusaynFarisi.Majlis
1546,Sham19Y0030388BK2,461,0461AbuZakariyaBukhari.Majlisan
1547,Sham19Y0032181,693,0693ShihabDinKhuyi.AqsaAmal
1548,Sham19Y0032193,773,0773IbnMusaRahuni.TuhfatMasul
1549,Sham19Y0032194,1170,1170IbnTayyibFasi.SharhKifaya
1550,Sham19Y0032195,1232,1232MuhammadSanbawiAmir.DawShumuc
1551,Sham19Y0032197,957,0957ShihabDinRamli.FathRahman
1552,Sham19Y0032381,762,0762MughultayIbnQilij.DurrManzur
1553,Sham19Y0032384,728,0728IbnTaymiyya.RaddCalaSubki
1554,Sham19Y0032476,831,0831ShamsDinBirmawi.FawaidSaniyya
1555,Sham19Y0035118,1314,1314CabdAllahNadim.MajallatUstadh
1556,Sham19Y0035182,957,0957MuhammadIbnYahyaBahranZaydi.KafilBiNaylSul
1557,Sham19Y0035312,740,0740CabdQahirTabrizi.ManzumaTabriziyya
1558,Sham19Y0035453,814,0814IbnNahhas.TanbihGhafilin
1559,Sham19Y0036097,626,0626IbnBassamMuhtasib.NihayatRutba
1560,Sham19Y0036110,856,0856IbnDawudHanbali.KanzAkbar
1561,Sham19Y0036111,896,0896AbuHamidMaqdisi.BadhlNasaih
1562,Sham19Y0036112,458,0458AbuYaclaIbnFarra.AmrBiMacruf
1563,Sham19Y0036114,255,0255CabdAllahDarimi.Sunan
1564,Sham19Y0036116,1094,1094IbnSacidMujaylidi.Taysir
1565,Sham19Y0036127,699,0699ShihabDinIshbiliLakhmi.Gharamiyya
1566,Sham19Y0036128,944,0944IbnCaliIbnDaybacShaybani.BughratIrba
1567,Sham19Y0036129,550,0550SaqatiMaliqi.AdabHisba
1568,Sham19Y0037456,852,0852IbnHajarCasqalani.NuzhatNazar
1569,Sham19Y0037477,1348,1348AhmadTaymurBasha.SamacWaQiyas
1570,Sham19Y0037618,852,0852IbnHajarCasqalani.MatalibCaliyya
1571,Sham19Y0037757,1174,1174AbuBarakatSuwaydi.MutamarNajaf
1572,Sham19Y0038171,1205,1205MurtadaZabidi.TakhrijAhadithIhyaCulumDin
1573,Sham19Y0039268,458,0458Bayhaqi.MadkhalIlaCilmSunan
1574,Sham19Y0095692,911,0911Suyuti.Iqtirah
1575,Sham19Y0096605,1348,1348AhmadTaymurBasha.NazraTarikhiyya
1576,Sham19Y0096629,1349,1349CabdHamidFarahi.MufradatQuran
1577,Sham19Y0098083,834,0834IbnHamzaFanari.FusulBadaic
1578,Sham19Y0120141,430,0430AswadGhundijani.AsmaKhaylCarab
1579,Sham19Y0120143,807,0807IbnAhmarKhazraji.AclamMaghrib
1580,Sham19Y0120145,953,0953IbnTulun.InbaUmara
1581,Sham19Y0120146,625,0625SafiDinHalabi.UnsMasjun
1582,Sham19Y0120922,542,0542IbnCaliDiyaDinIbnShajari.Amali
1583,Sham19Y0122096,1182,1182IbnIsmacilSancani.Tanwir
1584,Sham19Y0122142,794,0794BadrDinZarkashi.TashnifMasamic
1585,Sham19Y0122187,471,0471CabdQahirJurjani.DarjDurar
1586,Sham19Y0122232,513,0513AbuWafaIbnCaqil.WadihFiUsulFiqh
1587,Sham19Y0122234,646,0646IbnCumarIbnHajibKurdi.KafiyaFiCilmNahw
1588,Sham19Y0122236,762,0762MughultayIbnQilij.IsharaIlaSira
1589,Sham19Y0122237,650,0650Anonymous.MukhtasarSaljuqnama
1590,Sham19Y0122255,974,0974IbnHajarHaytami.AshrafWasail
1591,Sham19Y0122256,763,0763IbnMuflihHanbaliMuqaddasi.UsulFiqh
1592,Sham19Y0122257,743,0743SharafDinTibi.SharhMishkat
1593,Sham19Y0122397,470,0470IbnMuhammadIbnMandahIsbahani.Mustakhraj
1594,Sham19Y0122401,543,0543IbnCarabiIshbili.QabasFiSharhMuwatta
1595,Sham19Y0122402,569,0569AbuIshaqIbnQurqul.MatalicAnwar
1596,Sham19Y0122406,544,0544QadiCiyad.IkmalMuclim
1597,Sham19Y0122409,597,0597IbnJawzi.Mujtaba
1598,Sham19Y0123510,623,0623AbuQasimRafici.SharhMusnadShafici
1599,Sham19Y0123581,564,0564CabdKhaliqIbnAsadHanafi.Mucjam
1600,Sham19Y0123608,852,0852IbnHajarCasqalani.TalkhisHabir
1601,Sham19Y0123663,899,0899ZarruqShihabDinFasi.CuddatMurid
1602,Sham19Y0123665,543,0543IbnCarabiIshbili.MasalikFiSharhMuwatta
1603,Sham19Y0123685,633,0633IbnSacidRajraji.ManahijTahsil
1604,Sham19Y0124334,442,0442AbuQasimThamanini.SharhTasrif
1605,Sham19Y0124335,328,0328IbnQasimAnbari.SharhQasaidSabc
1606,Sham19Y0124336,428,0428AbuHusaynQuduri.Mukhtasar
1607,Sham19Y0124338,607,0607AbuMusaJazuli.MuqaddimaFiNahw
1608,Sham19Y0124754,909,0909IbnCabdHadi.GhayatSul
1609,Sham19Y0124755,646,0646IbnCumarIbnHajibKurdi.Amali
1610,Sham19Y0127654,676,0676Nawawi.IrshadTullabHaqaiq
1611,Sham19Y0127656,656,0656AbuCabbasAnsariQurtubi.IkhtisarSahihBukhari
1612,Sham19Y0127657,463,0463IbnCabdBarr.MasailMustaghriba
1613,Sham19Y0127660,532,0532IbnCabadaDani.Ima
1614,Sham19Y0127663,458,0458AbuYaclaIbnFarra.TacliqKabir
1615,Sham19Y0127668,902,0902Sakhawi.Qanaca
1616,Sham19Y0127671,826,0826IbnCiraqi.TahrirFatawa
1617,Sham19Y0127677,911,0911Suyuti.JamicKabir
1618,Sham19Y0127698,928,0928MujirDinCulaymi.TarikhMuctabar
1619,Sham19Y0127700,797,0797IbnCaquli.Rasf
1620,Sham19Y0127703,660,0660SultanCulamaCizzDinDimashqi.GhayaFiIkhtisarNihaya
1621,Sham19Y0127713,1171,1171CuthmanKamakhi.Muhayya
1622,Sham19Y0127717,883,0883AbuBakrJuraci.SharhMukhtasarUsulFiqh
1623,Sham19Y0130963,416,0416IbnTahhan.TarikhCulamaAhlMisr
1624,Sham19Y0131003,909,0909IbnCabdHadi.DurrNaqi
1625,Sham19Y0131336,458,0458Bayhaqi.Khilafiyyat
1626,Sham19Y0131521,844,0844IbnHusaynIbnRaslanRamli.SharhSunanAbiDawud
1627,Sham19Y0132374,914,0914IbnYahyaWansharisi.IdahMasalik
1628,Sham19Y0132403,789,0789IbnMuhibbSamit.SifatRabbCalamin
1629,Sham19Y0132415,893,0893IbnIsmacilShihabDinKurani.DurarLawamic
1630,Sham19Y0132416,817,0817MajdDinFiruzabadi.SafarSacada
1631,Sham19Y0132427,928,0928IbnQadiCajlun.KanzAkbar
1632,Sham19Y0132434,1214,1214IbnCuthmanGarsifi.RisalaFiHisba
1633,Sham19Y0132524,656,0656AbuCabbasAnsariQurtubi.Mufhim
1634,Sham19Y0132617,1304,1304CabdHayyLaknawi.FawaidBahiyya
1635,Sham19Y0132618,1103,1103IbnCabdRasulBarzanji.Ishaca
1636,Sham19Y0132620,538,0538JarAllahZamakhshari.RuusMasail
1637,Sham19Y0132962,874,0874BadrDinIbnQadiShuhba.BidayatMuhtaj
1638,Sham19Y0132963,852,0852IbnHajarCasqalani.NukatCalaSahihBukhari
1639,Sham19Y0132964,902,0902Sakhawi.TajridCalaTanqih
1640,Sham19Y0132965,1025,1025IbnQadiMaknasi.DurratHijal
1641,Sham19Y0132971,463,0463IbnCabdBarr.Istighna
1642,Sham19Y0132972,695,0695IbnHamdanHarraniNumayri.SifatFatwa
1643,Sham19Y0132973,1188,1188ShamsDinSaffarini.BuhurZakhira
1644,Sham19Y0132974,799,0799IbnFarhun.IrshadSalik
1645,Sham19Y0133357,597,0597IbnFarasAndalusi.AhkamQuran
1646,Sham19Y0133358,769,0769IbnCaqilBahaDinMisri.Musacid
1647,Sham19Y0133362,552,0552CalaUsmandi.Badhl
1648,Sham19Y0133364,728,0728IbnTaymiyya.FaslFiTazkiyyatNafs
1649,Sham19Y0133367,543,0543IbnCarabiIshbili.NasikhWaMansukh
1650,Sham19Y0133369,1338,1338Tawzari.TawdihAhkam
1651,Sham19Y0133377,1031,1031CabdRaufMunawi.SharhArbacinNawawiyya
1652,Sham19Y0133411,756,0756CadudDinIji.SharhCadud
1653,Sham19Y0133412,110,0110JarirShacir.Diwan
1654,Sham19Y0133413,909,0909IbnCabdHadi.ZubadCulum
1655,Sham19Y0133415,552,0552CalaUsmandi.Tariqa
1656,Sham19Y0133416,930,0930IbnCumarBahraqHadrami.FathAqfal
1657,Sham19Y0133417,215,0215AbuZaydAnsari.NawadirFiLugha
1658,Sham19Y0133419,399,0399IbnAbiZamanaynIlbiri.MuntakhabAhkam
1659,Sham19Y0142167,576,0576AbuTahirSilafi.ShartQiraa
1660,Sham19Y0143167,308,0308AbuSacidJanadi.FadailMakka
1661,Sham19Y0143170,337,0337IbnIshaqZajjaji.IdahCilalNahw
1662,Sham19Y0145166,1337,1337CabdQadirMajlisi.NuzhatAfkar
1663,Sham19Y0145168,645,0645TilimsaniBurri.SharhMacalim
1664,Sham19Y0145211,743,0743Diwani.RawdatTaqrir
1665,Sham19Y0145212,1052,1052CabdHaqqDihlawi.LumcatTanqih
1666,Sham19Y0145410,751,0751IbnQayyimJawziyya.BadaicFawaid
1667,Sham19Y0145411,751,0751IbnQayyimJawziyya.MiftahDarSacada
1668,Sham19Y0145435,1411,1411MuhammadTahirBarnaji.SahihWaDacifTarikhTabari
1669,Sham19Y0146127,748,0748Dhahabi.Muhadhdhab
1670,Sham19Y0147062,1230,1230IbnAhmadDasuqi.HashiyaCalaMukhtasarMacani
1671,Sham19Y0147064,732,0732IbnYusufDujayli.WajizFiFiqh
1672,Sham19Y0147065,1033,1033MarciKarmi.GhidhaArwah
1673,Sham19Y0147104,756,0756TaqiDinSubki.Ibhaj
1674,Sham19Y0147311,1083,1083IbnBalabanDimashqi.MukhtasarIfadat
1675,Sham19Y0147312,643,0643MuntajibHamadhani.FaridFiIcrab
1676,Sham19Y0147313,805,0805BahramDamiri.TahbirMukhtasar
1677,Sham19Y0147320,1024,1024IbnCabdHaqqCumari.DurarFaraid
1678,Sham19Y0147656,1083,1083IbnBalabanDimashqi.AkhsarIkhtisarat
1679,Sham19Y0147658,1051,1051IbnYunusBuhutiHanbali.RawdMurbic
1680,Sham19Y0147660,1192,1192IbnCabdAllahBacliHanbali.FawaidMurdiyya
1681,Sham19Y0147661,1192,1192IbnCabdAllahBacliHanbali.BidayatCabid
1682,Sham19Y0147662,739,0739SafiDinHanbali.QawacidUsul
1683,Sham19Y0147665,728,0728IbnTaymiyya.ManasikHajj
1684,Sham19Y0147668,428,0428IbnShihabCukbari.RisalatCukbariFiUsulFiqh
1685,Sham19Y0147669,728,0728IbnTaymiyya.QacidaFiQatlKuffar
1686,Sham19Y0147670,728,0728IbnTaymiyya.MasalaFiTawhidFalasifa
1687,Sham19Y0147671,772,0772IbnHasanJamalDinIsnawi.MatalicDaqaiq
1688,Sham19Y0147673,744,0744IbnCabdHadi.Ikhtiyarat
1689,Sham19Y0147674,767,0767BurhanDinIbnQayyim.IkhtiyaratIbnTaymiyya
1690,Sham19Y0147812,444,0444AbuCamrDani.TaysirFiQiraatSabc
1691,Sham19Y014789,597,0597CimadDinKatibIsfahani.FathQussi
1692,Sham19Y0147913,771,0771SharifTilimsani.MiftahWusul
1693,Sham19Y0148096,577,0577IbnHishamLakhmi.Madkhal
1694,Sham19Y0148271,597,0597IbnJawzi.JamicMasanid
1695,Sham19Y0148486,458,0458Bayhaqi.SunanKubra
1696,Sham19Y0148531,716,0716NajmDinTufi.DarQawlQabih
1697,Sham19Y0148534,716,0716NajmDinTufi.Mawaid
1698,Sham19Y0148535,284,0284Buhturi.Hamasa
1699,Sham19Y0148536,457,0457IbnAbiHasina.Diwan
1700,Sham19Y0148537,517,0517IbnKhayyatShacir.Diwan
1701,Sham19Y0148539,275,0275AbuAswadDuali.Diwan
1702,Sham19Y0148540,183,0183AbuHayyaNumayri.Shicr
1703,Sham19Y0148883,464,0464AbuBakrMaliki.RiyadNufus
1704,Sham19Y0149016,63,0063AbuDihbilJumahi.Diwan
1705,Sham19Y0149213,748,0748Dhahabi.TadhhibTahdhib
1706,Sham19Y0149482,60,0060MucawiyaIbnAbiSufyan.Diwan
1707,Sham19Y0149485,60,0060SuwaydIbnAbiKahil.Diwan
1708,Sham19Y0149697,1302,1302IbnSalimMajlisi.LawamicDurar
1709,Sham19Y0149871,11,0011CamirIbnTufayl.Diwan
1710,Sham19Y0149872,239,0239CumaraIbnCaqil.Diwan
1711,Sham19Y0149874,80,0080LaylaAkhyaliyya.Diwan
1712,Sham19Y0150599,794,0794BadrDinZarkashi.SalasilDhahab
1713,Sham19Y0150600,769,0769IbnFarhunBadrDin.CuddaFiIcrabCumda
1714,Sham19Y0150639,911,0911Suyuti.MirqatSucud
1715,Sham19Y0150676,942,0942KhalilTatai.JawahirDurar
1716,Sham19Y0150960,1150,1150IbnCaqila.Ziyada
1717,Sham19Y0150961,1125,1125AhmadManqur.FawakihCadida
1718,Sham19Y0150962,1323,1323RashidAhmadGanguhi.KawkabDurri
1719,Sham19Y0150964,1348,1348AhmadTaymurBasha.MucjamTaymurKabir
1720,Sham19Y0150966,1093,1093CabdQadirBaghdadi.SharhAbyatMughni
1721,Sham19Y0150967,536,0536SadrShahid.SharhAdabQadi
1722,Sham19Y0151009,748,0748Dhahabi.Mujarrad
1723,Sham19Y0151010,276,0276IbnQutaybaDinawari.MasailWaAjwiba
1724,Sham19Y0151019,911,0911Suyuti.SawnMantiq
1725,Sham19Y0151020,911,0911Suyuti.JuhdQariha
1726,Sham19Y0151100,319,0319IbnMundhirNaysaburi.Ijmac
1727,Sham20Y0014596,1450,1450Burnu.MawsucatQawacidFiqhiyya
1728,Sham20Y0021786,1450,1450Zuhayli.QawacidFiqhiyya
1729,Sham30K0033307,1450,1450QasimCaliSacd.JamharatMalikiyya
1730,Sham30K0046642,1400,1400IbnSuda.IthafMatalic
1731,ShamAY0000134,816,0816IbnMuhammadSharifJurjani.DibajMudhahhab
1732,ShamAY0000351,728,0728IbnTaymiyya.Hisba
1733,ShamAY0000923,918,0918IbnAscadJalalDinDawwani.HujajBahira
1734,ShamAY0000958,1450,1450TullabKSU.IkmalTahdhibTarajimSaqita
1735,ShamAY0001057,745,0745IbnHamzaMuayyadBiLlahTalibi.AtwaqHamama
1736,ShamAY0001226,597,0597IbnJawzi.NawasikhQuran
1737,ShamAY0006997,384,0384AbuHasanRummani.ManazilHuruf
1738,ShamAY0031687,311,0311IbnKhuzaymaNaysaburi.Sahih
1739,ShamAY0031692,1156,1156MustafaIzmiri.TahrirNashr
1740,ShamAY0031806,422,0422QadiCabdWahhabThaclabi.Macuna
1741,ShamAY0031951,392,0392IbnJinniMawsili.TamamFiTafsirAshcarHudhayl
1742,ShamAY0031994,646,0646IbnCumarIbnHajibKurdi.JamicUmmahat
1743,ShamAY0031995,983,0983IbnMuhammadSahgirAkhdari.MukhtasarFiCibadat
1744,ShamAY0032026,450,0450Jubbi.SharhMudawwana
1745,ShamAY0032376,972,0972IbnMahmudAmirBadishahBukhari.TaysirTahrir
1746,ShamAY0032379,388,0388AbuSulaymanKhattabi.GharibHadith
1747,ShamAY0032443,803,0803IbnCarafaWarghami.MukhtasarFiqhi
1748,ShamAY0032665,316,0316IbnIshaqIsfaraini.Mustrakhraj
1749,ShamAY0032744,624,0624IbnIbrahimBahaDinMuqaddasi.Juz
1750,ShamAY0032745,250,0250IbnCatiyyaShami.Ahadith
1751,ShamAY0032746,680,0680IbnSabuni.AhadithMuntaqatArbacun
1752,ShamAY0032747,395,0395IbnMandahMuhammad.Juz
1753,ShamAY0032749,353,0353IbnAbiCaqabHamadani.Fawaid
1754,ShamAY0032751,379,0379IbnMuzaffarBazzaz.Hadith
1755,ShamAY0032753,379,0379IbnMuzaffarBazzaz.Fawaid
1756,ShamAY0032754,372,0372AbuBakrDaqqaq.Hadith
1757,ShamAY0032756,206,0206IshaqIbnBishrQurashi.Mubtada
1758,ShamAY0032757,418,0418AbuMansurIsfahani.Arbacuna
1759,ShamAY0032758,671,0671AbuMuzaffarNabulusi.AhadithSittaCiraqiyya
1760,ShamAY0032759,525,0525IbnAhmadIbnHattabRazi.Sudasiyyat
1761,ShamAY0032760,533,0533IbnTahirAbuQasimShahhami.SudasiyyatWaKhumasiyyat
1762,ShamAY0032761,550,0550IbnCamrSamani.SahaifIthnaCashar
1763,ShamAY0032762,550,0550IbnCamrSamani.SahaifTisac
1764,ShamAY0032763,396,0396IbnJundi.Fawaid
1765,ShamAY0032764,550,0550IbnBahramHarami.Fawaid
1766,ShamAY0032765,465,0465IbnMuhtadi.Fawaid
1767,ShamAY0032766,579,0579AbuFathKhiraqi.Fawaid
1768,ShamAY0032767,461,0461MuzaffarIbnHasan.Fawaid
1769,ShamAY0032768,649,0649AbuHasanShafici.FawaidMadaniyya
1770,ShamAY0032769,642,0642TajDinIbnHammuyaJuwayni.Musalsalat
1771,ShamAY0032770,745,0745AbuHayyanGharnati.HadithShuyukhBaghdad
1772,ShamAY0032772,375,0375IbnJacfarJabari.Ahadith
1773,ShamAY0032773,775,0775IbnAbiWafa.Juz
1774,ShamAY0032774,643,0643IbnCumarMaqdisi.Juz
1775,ShamAY0032775,497,0497AbuMuticMisri.Amali
1776,ShamAY0032776,275,0275AbuCaliShacrani.Hadith
1777,ShamAY0032777,198,0198SufyanIbnCuyayna.JuzFihiHadith
1778,ShamAY0032778,643,0643DiyaDinMuqaddasi.DhikrCaqabatayn
